restaurant_id,name,price,city,region,timing,rating_type,rating,votes,url
669,Pete's Pizzeria & Kitchen,400.0,Mumbai,Lower Parel,1130am to 4am(Mon-Sun),Good,3.5,50.0,https://www.zomato.com/mumbai/petes-pizzeria-kitchen-lower-parel/info
670,Ansh Palace,750.0,Mumbai,Ulhasnagar,1030am to 130am(Mon-Sun),Average,3.4,14.0,https://www.zomato.com/mumbai/ansh-palace-ulhasnagar/info
671,Ayaz's The Kebab Place,500.0,Mumbai,Juhu,"530pm to 130am(Mon-Thu),6pm to 3am(Fri-Sun)",Good,3.8,194.0,https://www.zomato.com/mumbai/ayazs-the-kebab-place-juhu/info
672,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
673,Hotel Praveen International,1200.0,Mumbai,Ulhasnagar,11pm to 1230AM(Mon-Sun),Average,2.8,18.0,https://www.zomato.com/mumbai/hotel-praveen-international-ulhasnagar/info
674,Kenny's,450.0,Mumbai,Chembur,"11am to 4pm,630pm to 1am(Mon-Sat),11am to 4pm...",Good,3.5,27.0,https://www.zomato.com/mumbai/kennys-chembur/info
675,Freezing Point,150.0,Mumbai,Goregaon West,12noon to 2am(Mon-Sun),Good,3.5,19.0,https://www.zomato.com/mumbai/freezing-point-goregaon-west/info
676,Tikka Masala By Kareems,700.0,Mumbai,Pali Hill-- Bandra West,"12midnight to 3am,7am to 12midnight(Mon-Sun)",Good,3.6,58.0,https://www.zomato.com/mumbai/tikka-masala-by-kareems-pali-hill-bandra-west/info
677,Lucknowee Zaika,800.0,Mumbai,Jogeshwari,"1130am to 1230AM(Mon-Tue),11am to 12midnight...",Average,3.1,7.0,https://www.zomato.com/mumbai/lucknowee-zaika-jogeshwari/info
678,On A Roll,300.0,Mumbai,Lower Parel,12noon to 1am(Mon-Sun),Average,3.4,15.0,https://www.zomato.com/mumbai/on-a-roll-lower-parel/info
679,The Tha'l Co Express,800.0,Mumbai,Pali Hill-- Bandra West,12noon to 130am(Mon-Sun),Average,3.4,31.0,https://www.zomato.com/mumbai/the-thal-co-express-pali-hill-bandra-west/info
680,Garam Masala,700.0,Mumbai,Borivali West,1130am to 1230AM(Mon-Sun),Average,3.2,6.0,https://www.zomato.com/mumbai/garam-masala-borivali-west/info
681,Dilli Deli,400.0,Mumbai,Versova-- Andheri West,"12noon to 4pm,7pm to 330am(Mon-Sun)",Average,3.4,477.0,https://www.zomato.com/mumbai/dilli-deli-versova/info
682,Shahi Darbar,600.0,Mumbai,Mira Road,11am to 2am(Mon-Sun),Average,2.9,20.0,https://www.zomato.com/mumbai/shahi-darbar-1-mira-road/info
683,Deepa,750.0,Mumbai,Ghatkopar West,1130am to 1230AM(Mon-Sun),Good,3.5,45.0,https://www.zomato.com/mumbai/deepa-ghatkopar-west/info
684,Meating Square,800.0,Mumbai,Airoli,"12noon to 330pm,630pm to 1130pm(Mon-Sun)",Very Good,4.2,431.0,https://www.zomato.com/mumbai/meating-square-airoli-navi-mumbai/info
685,Veg Sizzel's Pure Veg,800.0,Mumbai,Vasant Vihar-- Thane West,9am to 12midnight(Mon-Sun),Good,3.9,435.0,https://www.zomato.com/mumbai/veg-sizzels-pure-veg-vasant-vihar-thane-west/info
686,South Coast Hotel - Nisarga,800.0,Mumbai,Ghansoli,"12noon to 330pm,730pm to 1130pm(Mon,Sun)...",Good,3.7,133.0,https://www.zomato.com/mumbai/south-coast-hotel-nisarga-ghansoli-navi-mumbai/info
687,Krishna Murari,500.0,Mumbai,Kalbadevi,8am to 1130pm(Mon-Sun),Good,3.8,228.0,https://www.zomato.com/mumbai/krishna-murari-kalbadevi/info
688,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
689,Lucky Restaurant,700.0,Mumbai,Chembur,12noon to 1130pm(Mon-Sun),Good,3.8,449.0,https://www.zomato.com/mumbai/lucky-restaurant-chembur/info
690,Geeta Fast Food,150.0,Mumbai,Powai,6am to 12midnight(Mon-Sun),Good,3.8,209.0,https://www.zomato.com/mumbai/geeta-fast-food-powai/info
691,Kerala Cafe,500.0,Mumbai,Vasai,11am to 11pm(Mon-Sun),Very Good,4.3,667.0,https://www.zomato.com/mumbai/kerala-cafe-1-vasai/info
692,H.O.D - House of Democracy,1100.0,Mumbai,Goregaon East,11am to 1145pm(Mon-Sun),Very Good,4.2,210.0,https://www.zomato.com/mumbai/h-o-d-house-of-democracy-goregaon-east/info
693,Mamledar Misal,300.0,Mumbai,Naupada-- Thane West,9am to 10pm(Mon-Sun),Very Good,4.1,1200.0,https://www.zomato.com/mumbai/mamledar-misal-naupada-thane-west/info
694,Dosa Library,300.0,Mumbai,Malad West,12noon to 12midnight(Mon-Sun),Very Good,4.3,74.0,https://www.zomato.com/mumbai/dosa-library-1-malad-west/info
695,Da Hidden Cafe,500.0,Mumbai,Bhayandar,11am to 11pm(Mon-Sun),Good,3.7,60.0,https://www.zomato.com/mumbai/da-hidden-cafe-bhayandar/info
696,The Bombay Cafe,400.0,Mumbai,Grant Road,10am to 12midnight(Mon-Sun),Very Good,4.4,62.0,https://www.zomato.com/mumbai/the-bombay-cafe-grant-road/info
697,Nusta Kitchen,400.0,Mumbai,Naupada-- Thane West,5pm to 1130pm(Mon-Sun),Very Good,4.2,182.0,https://www.zomato.com/mumbai/nusta-kitchen-naupada-thane-west-thane/info
698,Dhadak Resto Bar,1000.0,Mumbai,Hiranandani Estate-- Thane West,12noon to 12midnight(Mon-Sun),Excellent,4.5,121.0,https://www.zomato.com/mumbai/dhadak-resto-bar-hiranandani-estate-thane-west-thane/info
699,Eden Goodness Café,800.0,Mumbai,Oshiwara-- Andheri West,8am to 12midnight(Mon-Sun),Very Good,4.4,121.0,https://www.zomato.com/mumbai/eden-goodness-café-oshiwara/info
700,Urban Burger,500.0,Mumbai,Malad West,1230pm to 10pm(Mon-Sun),Good,3.7,194.0,https://www.zomato.com/mumbai/urban-burger-malad-west/info
701,Green Leaf,800.0,Mumbai,Naupada-- Thane West,1030am to 12midnight(Mon-Sun),Good,3.8,128.0,https://www.zomato.com/mumbai/green-leaf-4-naupada-thane-west/info
702,Wack-O-Smack,300.0,Mumbai,Castle Mill-- Thane West,12noon to 12midnight(Mon-Sun),Very Good,4.2,29.0,https://www.zomato.com/mumbai/wack-o-smack-castle-mill-thane-west-thane/info
703,The AK's Kitchen,800.0,Mumbai,Vile Parle East,11am to 11pm(Mon-Sun),Very Good,4.2,100.0,https://www.zomato.com/mumbai/the-aks-kitchen-vile-parle-east/info
704,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
705,100 Gods Shawarma,200.0,Mumbai,Khopat-- Thane West,1pm to 11pm(Mon-Sun),Good,3.9,77.0,https://www.zomato.com/mumbai/100-gods-shawarma-khopat-thane-west-thane/info
706,Chaai Centre,450.0,Mumbai,CBD-Belapur,11am to 11pm(Mon-Sun),Very Good,4.3,1058.0,https://www.zomato.com/mumbai/chaai-centre-cbd-belapur-navi-mumbai/info
707,A1 Samosa,100.0,Mumbai,Sion,11am to 11pm(Mon-Sun),Good,3.8,55.0,https://www.zomato.com/mumbai/a1-samosa-sion/info
708,The Bebe's Kitchen,500.0,Mumbai,Chakala,1130am to 12midnight(Mon-Sun),,,,https://www.zomato.com/mumbai/the-bebes-kitchen-chakala/info
709,Koinonia Coffee Roasters,500.0,Mumbai,Khar,"730am to 10pm(Mon,Tue,Thu,Fri,Sat,Sun)...",Very Good,4.4,350.0,https://www.zomato.com/mumbai/koinonia-coffee-roasters-khar/info
710,Vicky's Kitchen,500.0,Mumbai,Kharghar,11am to 12midnight(Mon-Sun),Very Good,4.0,61.0,https://www.zomato.com/mumbai/vickys-kitchen-kharghar-navi-mumbai/info
711,Veggies,600.0,Mumbai,Ghodbunder Road,8am to 1130pm(Mon-Sun),Very Good,4.3,842.0,https://www.zomato.com/mumbai/veggies-ghodbunder-road/info
712,Shaollin Temple,1000.0,Mumbai,CBD-Belapur,12noon to 12midnight(Mon-Sun),Excellent,4.5,1038.0,https://www.zomato.com/mumbai/shaollin-temple-cbd-belapur-navi-mumbai/info
713,Café Popo,1500.0,Mumbai,Near Andheri West Station,8am to 130am(Mon-Sun),Good,3.7,125.0,https://www.zomato.com/mumbai/café-popo-near-andheri-west-station/info
714,Sarkar Food Corner,500.0,Mumbai,Dahisar East,12noon to 12midnight(Mon-Sun),,,,https://www.zomato.com/mumbai/sarkar-food-corner-1-dahisar-east/info
715,Ponchi's,400.0,Mumbai,Parel,12noon to 1130pm(Mon-Sun),,,,https://www.zomato.com/mumbai/ponchis-parel/info
716,Celejor,300.0,Mumbai,Santacruz West,10am to 11pm(Mon-Sun),Good,3.9,297.0,https://www.zomato.com/mumbai/celejor-santacruz-west/info
717,J.J.Express,650.0,Mumbai,Andheri Lokhandwala-- Andheri West,7pm to 12midnight(Mon-Sun),Very Good,4.0,338.0,https://www.zomato.com/mumbai/j-j-express-andheri-lokhandwala/info
718,Metkut,500.0,Mumbai,Naupada-- Thane West,"10am to 11pm(Mon-Fri),8am to 11pm(Sat-Sun)",Very Good,4.1,816.0,https://www.zomato.com/mumbai/metkut-naupada-thane-west/info
719,Landmark Veg Fine Dine,800.0,Mumbai,Malad West,"11am to 4pm,7pm to 1145pm(Mon-Sun)",Good,3.8,499.0,https://www.zomato.com/LandmarkVegFineDine/info
720,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
721,Khan Uncle,500.0,Mumbai,Oshiwara-- Andheri West,1130am to 4am(Mon-Sun),Very Good,4.4,391.0,https://www.zomato.com/mumbai/khan-uncle-oshiwara/info
722,BookMyShow Cafe,1100.0,Mumbai,Fort,9am to 1230AM(Mon-Sun),Very Good,4.1,872.0,https://www.zomato.com/mumbai/bookmyshow-cafe-fort/info
723,Soi 69,1500.0,Mumbai,Breach Candy,"12noon to 330pm,7pm to 130am(Mon),12noon to ...",Very Good,4.3,79.0,https://www.zomato.com/mumbai/soi-69-breach-candy/info
724,Mojo Pizza - 2X Toppings,500.0,Mumbai,Airoli,11am to 1am(Mon-Sun),Very Good,4.1,258.0,https://www.zomato.com/mumbai/mojo-pizza-2x-toppings-airoli-navi-mumbai/info
725,Maezo,1000.0,Mumbai,Hiranandani Estate-- Thane West,12noon to 1am(Mon-Sun),Excellent,4.6,306.0,https://www.zomato.com/mumbai/maezo-hiranandani-estate-thane-west-thane/info
726,Belo Pops,300.0,Mumbai,Andheri Lokhandwala-- Andheri West,"7pm to 3am(Mon),1pm to 3am(Tue-Sun)",Excellent,4.5,752.0,https://www.zomato.com/mumbai/belo-pops-andheri-lokhandwala/info
727,Deluxe Restaurant,450.0,Mumbai,Kurla,1130am to 1am(Mon-Sun),Good,3.9,380.0,https://www.zomato.com/mumbai/deluxe-restaurant-kurla/info
728,The Punjabi's Kitchen,950.0,Mumbai,Chakala,1130am to 1230AM(Mon-Sun),Very Good,4.1,545.0,https://www.zomato.com/mumbai/the-punjabis-kitchen-chakala/info
729,Oye Kiddan,300.0,Mumbai,Mahakali,"9am to 4pm,7pm to 1230AM(Mon-Sun)",Very Good,4.2,912.0,https://www.zomato.com/mumbai/oye-kiddan-mahakali/info
730,Green Village Cafe,1100.0,Mumbai,Oshiwara-- Andheri West,9am to 3am(Mon-Sun),Very Good,4.3,707.0,https://www.zomato.com/mumbai/green-village-cafe-1-oshiwara/info
731,Frozen Bottle,200.0,Mumbai,Andheri Lokhandwala-- Andheri West,11am to 130am(Mon-Sun),Very Good,4.2,326.0,https://www.zomato.com/mumbai/frozen-bottle-andheri-lokhandwala/info
732,Yalla Yalla,600.0,Mumbai,Andheri Lokhandwala-- Andheri West,"12noon to 330am(Mon-Wed),12noon to 4am(Thu-Sun)",Skvělá volba,3.9,912.0,https://www.zomato.com/mumbai/yalla-yalla-andheri-lokhandwala/info
733,Steamy Mugs,300.0,Mumbai,Chembur,11am to 1am(Mon-Sun),Very Good,4.2,855.0,https://www.zomato.com/mumbai/steamy-mugs-chembur/info
734,South High Restaurant & Bar,1400.0,Mumbai,Malad West,10am to 1am(Mon-Sun),Very Good,4.2,622.0,https://www.zomato.com/mumbai/south-high-restaurant-bar-malad-west/info
735,The Runway Project By PizzaExpress,2000.0,Mumbai,High Street Phoenix-- Lower Parel,12noon to 1am(Mon-Sun),Very Good,4.1,2062.0,https://www.zomato.com/mumbai/the-runway-project-by-pizzaexpress-lower-parel/info
736,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
737,Garden Court Restaurant,1900.0,Mumbai,Azad Nagar,1130am to 12midnight(Mon-Sun),Good,3.9,454.0,https://www.zomato.com/mumbai/garden-court-restaurant-azad-nagar/info
738,The Bagel Shop,900.0,Mumbai,Carter Road-- Bandra West,9am to 1130pm(Mon-Sun),Good,3.9,1736.0,https://www.zomato.com/mumbai/the-bagel-shop-carter-road-bandra-west/info
739,Gomantak,650.0,Mumbai,Mulund East,"Closed(Mon),11am to 330pm,7pm to 1130pm(Tue-Sun)",Good,3.9,225.0,https://www.zomato.com/mumbai/gomantak-mulund-east/info
740,Swami,400.0,Mumbai,Goregaon West,12noon to 12midnight(Mon-Sun),Very Good,4.0,428.0,https://www.zomato.com/mumbai/swami-goregaon-west/info
741,Food Shood,400.0,Mumbai,Malad West,"1030am to 10pm(Mon,Tue,Wed,Fri,Sat),10am to ...",Very Good,4.1,187.0,https://www.zomato.com/mumbai/food-shood-malad-west/info
742,Raju Ki Chai,350.0,Mumbai,Fort,"9am to 1130pm(Mon-Sat),2pm to 1130pm(Sun)",Very Good,4.1,253.0,https://www.zomato.com/mumbai/raju-ki-chai-1-fort/info
743,Fooze,400.0,Mumbai,Vasant Vihar-- Thane West,"Closed(Mon),1230pm to 11pm(Tue-Sun)",Very Good,4.4,779.0,https://www.zomato.com/mumbai/fooze-1-vasant-vihar-thane-west/info
744,Egg Station,200.0,Mumbai,Borivali West,430pm to 12midnight(Mon-Sun),Very Good,4.4,200.0,https://www.zomato.com/mumbai/egg-station-borivali-west/info
745,Rudra Shiv Sagar - Rudra Shelter International,800.0,Mumbai,Rudra Shelter International-- Vasai,7am to 11pm(Mon-Sun),Very Good,4.0,646.0,https://www.zomato.com/mumbai/rudra-shiv-sagar-rudra-shelter-international-vasai/info
746,HOG House of Good Food,800.0,Mumbai,Ghatkopar West,"11am to 1130pm(Mon-Sat),11pm to 1145pm(Sun)",Very Good,4.3,237.0,https://www.zomato.com/mumbai/hog-house-of-good-food-ghatkopar-west/info
747,Silver Coin,1200.0,Mumbai,Manpada-- Thane West,"1130am to 330pm,630pm to 1130pm(Mon-Sun)",Very Good,4.4,117.0,https://www.zomato.com/mumbai/silver-coin-manpada-thane-west-thane/info
748,Desert Moon,1000.0,Mumbai,Airoli,11am to 12midnight(Mon-Sun),Good,3.6,23.0,https://www.zomato.com/mumbai/desert-moon-airoli-navi-mumbai/info
749,Chai Pe Charcha,500.0,Mumbai,Vikhroli,7am to 11pm(Mon-Sun),Very Good,4.2,41.0,https://www.zomato.com/mumbai/chai-pe-charcha-vikhroli/info
750,Detox Cold Pressed Juice Bar,300.0,Mumbai,Dahisar West,8am to 1030pm(Mon-Sun),,,,https://www.zomato.com/mumbai/detox-cold-pressed-juice-bar-dahisar-west/info
751,The Chef's Kitchen,400.0,Mumbai,Vasai,9am to 11pm(Mon-Sun),Good,3.6,26.0,https://www.zomato.com/mumbai/the-chefs-kitchen-vasai/info
752,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
753,Kapital Kitchen,500.0,Mumbai,Chakala,9am to 11pm(Mon-Sun),Very Good,4.0,476.0,https://www.zomato.com/mumbai/kapital-kitchen-chakala/info
754,Biryani Sultanat,400.0,Mumbai,Andheri Lokhandwala-- Andheri West,"12noon to 3pm,730pm to 1130pm(Mon,Tue,Wed...",Very Good,4.4,42.0,https://www.zomato.com/mumbai/biryani-sultanat-andheri-lokhandwala/info
755,Balaji Idli Xpress,250.0,Mumbai,Chakala,8am to 1025pm(Mon-Sun),Good,3.8,152.0,https://www.zomato.com/mumbai/balaji-idli-xpress-chakala/info
756,Pair A Dice Cafe,700.0,Mumbai,Oshiwara-- Andheri West,"2pm to 1130pm(Mon),12noon to 1130pm(Tue-Sun)",Very Good,4.0,1032.0,https://www.zomato.com/mumbai/pair-a-dice-cafe-oshiwara/info
757,The PepperMill,1600.0,Mumbai,Hill Road-- Bandra West,11am to 12midnight(Mon-Sun),Very Good,4.2,245.0,https://www.zomato.com/mumbai/the-peppermill-hill-road-bandra-west/info
758,Cookstory,700.0,Mumbai,Andheri Lokhandwala-- Andheri West,"8am to 11am,12noon to 3pm,730pm to 12midnight...",Excellent,4.6,166.0,https://www.zomato.com/mumbai/cookstory-andheri-lokhandwala/info
759,Balwas' Restaurant,1100.0,Mumbai,Marine Lines,11am to 1130pm(Mon-Sun),Good,3.8,358.0,https://www.zomato.com/mumbai/balwas-restaurant-marine-lines/info
760,Aarambh Chinese,300.0,Mumbai,Airoli,11am to 1130pm(Mon-Sun),Average,3.4,33.0,https://www.zomato.com/mumbai/aarambh-chinese-airoli-navi-mumbai/info
761,Travancore Cafe,400.0,Mumbai,Chakala,7am to 1030pm(Mon-Sun),Good,3.7,69.0,https://www.zomato.com/mumbai/travancore-cafe-chakala/info
762,Chit Chat Chai,350.0,Mumbai,Bhayandar,1pm to 11pm(Mon-Sun),,,,https://www.zomato.com/mumbai/chit-chat-chai-bhayandar/info
763,Home Deli,700.0,Mumbai,Prabhadevi,10am to 1030pm(Mon-Sun),Very Good,4.0,746.0,https://www.zomato.com/mumbai/home-deli-prabhadevi/info
764,Curry And Combos Twist,200.0,Mumbai,Versova-- Andheri West,930am to 1130pm(Mon-Sun),Excellent,4.5,39.0,https://www.zomato.com/mumbai/curry-and-combos-twist-versova/info
765,Veggies,500.0,Mumbai,Mira Road,9am to 12midnight(Mon-Sun),Good,3.8,774.0,https://www.zomato.com/mumbai/veggies-mira-road/info
766,SWA Grilled House,500.0,Mumbai,Dombivali East,"12noon to 3pm(Mon),12noon to 3pm,6pm to ...",Good,3.8,34.0,https://www.zomato.com/mumbai/swa-grilled-house-dombivali-east-thane/info
767,Radha Krishna,700.0,Mumbai,Marve,8am to 12midnight(Mon-Sun),Very Good,4.0,447.0,https://www.zomato.com/mumbai/radha-krishna-marve/info
768,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
769,Botanica Cafe & Diner,1400.0,Mumbai,Girgaum,12noon to 1130pm(Mon-Sun),Good,3.9,357.0,https://www.zomato.com/mumbai/botanica-cafe-diner-girgaum/info
770,Global Binge By Ashraya Nx,1000.0,Mumbai,Virar,11am to 12midnight(Mon-Sun),Very Good,4.0,243.0,https://www.zomato.com/mumbai/global-binge-by-ashraya-nx-virar/info
771,The Muster Point - Cafe Bar n Eatery,1000.0,Mumbai,Vashi,12noon to 12midnight(Mon-Sun),Good,3.7,56.0,https://www.zomato.com/mumbai/the-muster-point-cafe-bar-n-eatery-vashi-navi-mumbai/info
772,Belstone,550.0,Mumbai,R Galleria-- Runwal Green,12noon to 12midnight(Mon-Sun),Good,3.8,784.0,https://www.zomato.com/mumbai/belstone-mulund-west/info
773,La Veggie,1400.0,Mumbai,Chowpatty,"8am to 1145pm(Mon,Tue,Wed,Thu,Fri,Sun)...",Very Good,4.0,478.0,https://www.zomato.com/mumbai/la-veggie-1-chowpatty/info
774,China Spice,950.0,Mumbai,Dadar West,"1130am to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.0,254.0,https://www.zomato.com/mumbai/china-spice-dadar-west/info
775,Archie's Kitchen,250.0,Mumbai,Kasarvadavli-- Thane West,"10am to 3pm,6pm to 11pm(Mon-Sun)",,,,https://www.zomato.com/mumbai/archies-kitchen-kasarvadavli-thane-west-thane/info
776,BouganVilla,1500.0,Mumbai,Ghatkopar East,1130am to 12midnight(Mon-Sun),Very Good,4.0,852.0,https://www.zomato.com/mumbai/bouganvilla-ghatkopar-east/info
777,Nagpal Fish Fry,600.0,Mumbai,Chakala,12noon to 12midnight(Mon-Sun),Good,3.8,373.0,https://www.zomato.com/mumbai/nagpal-fish-fry-chakala/info
778,Canton House,700.0,Mumbai,Mira Road,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Very Good,4.0,723.0,https://www.zomato.com/mumbai/canton-house-mira-road/info
779,Satte Pe Satta,800.0,Mumbai,Panch Pakhadi-- Thane West,"12noon to 12midnight(Mon-Fri),12noon to 1am...",Very Good,4.0,284.0,https://www.zomato.com/mumbai/satte-pe-satta-panch-pakhadi-thane-west-thane/info
780,Jugaadi Adda,100.0,Mumbai,Worli,10am to 10pm(Mon-Sun),Good,3.7,75.0,https://www.zomato.com/mumbai/jugaadi-adda-1-worli/info
781,Jumboking,250.0,Mumbai,Kopar Khairane,10am to 10pm(Mon-Sun),Average,3.2,10.0,https://www.zomato.com/mumbai/jumboking-1-kopar-khairane-navi-mumbai/info
782,Foodie Spot,300.0,Mumbai,Parel,"1130am to 1030pm(Mon-Sat),12noon to 1030pm(Sun)",Good,3.5,38.0,https://www.zomato.com/mumbai/foodie-spot-1-parel/info
783,Veg Khajana,400.0,Mumbai,Borivali West,10am to 12midnight(Mon-Sun),Good,3.9,726.0,https://www.zomato.com/mumbai/veg-khajana-borivali-west/info
784,NAME,,CITY,REGION,TIMING,RATING_TYPE,,,URL
785,Swap Habits,300.0,Mumbai,Chandivali,9am to 12midnight(Mon-Sun),Very Good,4.2,94.0,https://www.zomato.com/mumbai/swap-habits-chandivali/info
786,29 - Twenty Nine,800.0,Mumbai,Kemps Corner,"11am to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.0,1250.0,https://www.zomato.com/mumbai/29-twenty-nine-kemps-corner/info
787,Halal The House Of Shawarma,150.0,Mumbai,Dahisar East,12noon to 1130pm(Mon-Sun),,,,https://www.zomato.com/mumbai/halal-the-house-of-shawarma-2-dahisar-east/info
